user_id,p_action,post,reply,retweet
1004299140,0.0,0.539179104477612,0.16633935585231735,0.2944815396700707
1006001625075417088,0.0,0.5647058823529412,0.3,0.13529411764705881
1006483690891988993,0.0,0.3407202216066482,0.31024930747922436,0.3490304709141274
1032909945308626944,0.0,0.8472906403940886,0.07635467980295567,0.07635467980295567
1032911853750550529,0.0,0.8941605839416058,0.030656934306569343,0.07518248175182482
1075399236039131137,0.0,0.7539298669891172,0.06348246674727932,0.1825876662636034
1101377100320247809,0.0,0.5737704918032787,0.08196721311475409,0.3442622950819672
1173593217729736705,0.0,0.9324675324675324,0.03636363636363636,0.03116883116883117
1180461781,0.0,0.8282208588957055,0.08106923751095531,0.09070990359333918
119028698,0.0,0.5356408498971899,0.3827964359150103,0.08156271418779987
1209846456808402944,0.0,0.6736711990111248,0.08281829419035847,0.24351050679851668
1213164353236504576,0.0,0.3847936949466852,0.2957811775614279,0.3194251274918869
1218193352,0.0,0.870837297811608,0.035204567078972404,0.0939581351094196
1223481762157944833,0.0,0.8488888888888889,0.057777777777777775,0.09333333333333334
1223805462,0.0,0.8281653746770026,0.044896640826873384,0.12693798449612403
1228174242,0.0,0.8993993993993994,0.042942942942942944,0.05765765765765766
1239698064,0.0,0.9005113221329437,0.02089116143170197,0.07859751643535427
1240007161,0.0,0.5239472197294512,0.265895569515073,0.21015721075547578
1240869390,0.0,0.9197874493927125,0.039220647773279355,0.040991902834008095
1314765889494044673,0.0,0.055870445344129556,0.8072874493927126,0.1368421052631579
1443766015,0.0,0.55427114163921,0.2603637311293535,0.1853651272314365
1497280638,0.0,0.5121834687052078,0.010033444816053512,0.47778308647873863
1500831656,0.0,0.40580985915492956,0.05193661971830986,0.5422535211267606
1504356343,0.0,0.34444444444444444,0.049494949494949494,0.6060606060606061
1510488662,0.0,0.1139445456385347,0.01861971260878365,0.8674357417526817
1512371617,0.0,0.49353912419239054,0.014357501794687724,0.49210337401292176
1513801268,0.0,0.13080511052524843,0.008923139322652606,0.860271750152099
1517678892,0.0,0.06706000863433588,0.00705137429846021,0.9258886170672039
1518857420,0.0,0.14863636363636365,0.006818181818181818,0.8445454545454546
1524411140,0.0,0.5972812234494478,0.07306711979609176,0.3296516567544605
1525642765,0.0,0.07933429268597886,0.22136019520740788,0.6993055121066133
1527133837,0.0,0.36626916524701875,0.05110732538330494,0.5826235093696763
1527687456,0.0,0.8937093275488069,0.049891540130151846,0.05639913232104121
1532157468,0.0,0.42636289666395444,0.014646053702196907,0.5589910496338486
1532863891,0.0,0.4050885507607882,0.003492142678972312,0.5914193065602394
1533813962,0.0,0.10987137765380443,0.004649000464900047,0.8854796218812955
1534083420,0.0,0.19913419913419914,0.12445887445887446,0.6764069264069265
1584279696,0.0,0.17819590481460984,0.009131156613171001,0.8126729385722191
1594887416,0.0,0.13909520594193112,0.00911546252532073,0.8517893315327482
1612106972,0.0,0.1065784638000735,0.005145167217934583,0.8882763689819919
1617939218,0.0,0.12407211028632026,0.012937433722163308,0.8629904559915165
1620474397,0.0,0.1085991971265582,0.017959011197971688,0.8734417916754701
1620750968,0.0,0.632768361581921,0.04331450094161959,0.3239171374764595
1620983264,0.0,0.49116279069767443,0.06046511627906977,0.4483720930232558
1621376306,0.0,0.09417748158540863,0.0028060329708874078,0.9030164854437039
1622690647,0.0,0.10760667903525047,0.00816326530612245,0.8842300556586271
1623062953,0.0,0.29544072948328265,0.01094224924012158,0.6936170212765957
1626302035,0.0,0.42752740560292324,0.02253349573690621,0.5499390986601705
1627096807,0.0,0.05585774058577406,0.0042887029288702925,0.9398535564853556
1627699074,0.0,0.04282737865576047,0.0029323250250790954,0.9542402963191604
1629087134,0.0,0.928436911487759,0.02071563088512241,0.05084745762711865
1629828379,0.0,0.13405610049905353,0.008260196179659268,0.8576837033212872
1630766899,0.0,0.3218645948945616,0.049944506104328525,0.6281908990011099
1631358655,0.0,0.09457364341085271,0.006201550387596899,0.8992248062015504
1632463650,0.0,0.20570342205323194,0.009125475285171103,0.785171102661597
1645969141,0.0,0.2707852193995381,0.023094688221709007,0.7061200923787528
1646340175,0.0,0.7205240174672489,0.050946142649199416,0.22852983988355166
1647045721,0.0,0.2234068330506421,0.013569178580082384,0.7630239883692755
1647199298,0.0,0.8583977512297962,0.014406184118060435,0.12719606465214336
1647237457,0.0,0.5187793427230047,0.06807511737089202,0.4131455399061033
1647277573,0.0,0.44939887383959826,0.003195860599604322,0.5474052655607975
1647311652,0.0,0.12867956265769553,0.011354079058031959,0.8599663582842725
1647345536,0.0,0.4364754098360656,0.045081967213114756,0.5184426229508197
1647400878,0.0,0.35141800246609123,0.029593094944512947,0.6189889025893958
1647521089,0.0,0.19359949302915083,0.007921419518377694,0.7984790874524715
1647526190,0.0,0.21203228173147468,0.013695280019564686,0.7742724382489606
1647547494,0.0,0.709731543624161,0.02181208053691275,0.2684563758389262
1647637538,0.0,0.39014251781472686,0.01840855106888361,0.5914489311163895
1647664118,0.0,0.0960960960960961,0.0075075075075075074,0.8963963963963963
1647755606,0.0,0.15327731092436975,0.010420168067226891,0.8363025210084034
1647824072,0.0,0.7986206896551724,0.01793103448275862,0.18344827586206897
1647903025,0.0,0.1809428950863214,0.010624169986719787,0.8084329349269588
1647960109,0.0,0.6594827586206896,0.05603448275862069,0.28448275862068967
1648012021,0.0,0.15169862092162797,0.012781701984527414,0.8355196770938446
1648078074,0.0,0.5595667870036101,0.04693140794223827,0.3935018050541516
1648127630,0.0,0.534377070907886,0.002567925778661365,0.4630550033134526
1648136179,0.0,0.6607695451626088,0.0028025923979681207,0.33642786243942313
1649144358,0.0,0.3283516483516484,0.00967032967032967,0.661978021978022
1649367912,0.0,0.7412882787750792,0.01689545934530095,0.24181626187961985
1649487510,0.0,0.23563664596273293,0.037267080745341616,0.7270962732919255
1649652192,0.0,0.355359765051395,0.07195301027900147,0.5726872246696035
1649719753,0.0,0.5183917878528657,0.06501283147989735,0.41659538066723695
1649759431,0.0,0.7971163748712667,0.013388259526261586,0.18949536560247168
1649967228,0.0,0.18047799865981684,0.008487826669644852,0.8110341746705383
1650310652,0.0,0.29498415066194295,0.003729256013425322,0.7012865933246317
1650681522,0.0,0.35790293277965224,0.0027251492343628343,0.6393719179859849
1651692980,0.0,0.08823091801815205,0.007290581758666865,0.9044785002231811
1651693646,0.0,0.09954128440366973,0.008027522935779817,0.8924311926605505
1652138929,0.0,0.07966605348804302,0.015140795245507287,0.9051931512664497
1652262638,0.0,0.045834367502275174,0.003226607098535617,0.9509390253991892
1652480412,0.0,0.9019189765458422,0.023454157782515993,0.07462686567164178
1652560098,0.0,0.3695150115473441,0.02424942263279446,0.6062355658198614
1652987412,0.0,0.0710838528051478,0.004021717273275689,0.9248944299215766
1653393446,0.0,0.2533818938605619,0.016129032258064516,0.7304890738813735
1653553555,0.0,0.12075692547795552,0.016582130316035896,0.8626609442060086
1654347974,0.0,0.11769715551013456,0.01362629875660024,0.8686765457332652
1654695517,0.0,0.07472868217054264,0.013333333333333334,0.9119379844961241
1655194147,0.0,0.09650280435499835,0.0186407126360937,0.884856483008908
1655206933,0.0,0.4192495921696574,0.01631321370309951,0.564437194127243
1655288160,0.0,0.34684684684684686,0.010510510510510511,0.6426426426426426
1655815544,0.0,0.06639381537062301,0.011482492041837199,0.9221236925875398
1656024374,0.0,0.12905048982667672,0.02091183119819141,0.8500376789751318
1656685598,0.0,0.2235176548967355,0.011325782811459028,0.7651565622918055
1657021783,0.0,0.7861842105263158,0.013157894736842105,0.20065789473684212
1657753759,0.0,0.2809450436569081,0.01335387776065742,0.7057010785824345
1657833811,0.0,0.5332987820678933,0.011401917595231926,0.4552993003368748
1657987140,0.0,0.49633699633699635,0.038461538461538464,0.4652014652014652
1658202894,0.0,0.15466841186736474,0.006544502617801047,0.8387870855148342
1658420976,0.0,0.08503218884120171,0.013143776824034335,0.901824034334764
1658440730,0.0,0.16199677938808374,0.020611916264090178,0.8173913043478261
1658533507,0.0,0.5714285714285714,0.13333333333333333,0.29523809523809524
1659549972,0.0,0.18048024786986833,0.009295120061967466,0.8102246320681642
1659753702,0.0,0.17328793038214152,0.00510783200908059,0.8216042376087779
1660183028,0.0,0.3663477771525042,0.038266741699493526,0.5953854811480023
1660186831,0.0,0.27113010446343777,0.01899335232668566,0.7098765432098766
1660375034,0.0,0.12475675675675675,0.011027027027027026,0.8642162162162162
1660771422,0.0,0.1601923076923077,0.005192307692307692,0.8346153846153846
1660804459,0.0,0.2935303514376997,0.014776357827476038,0.6916932907348243
1661165312,0.0,0.8494031221303948,0.014692378328741965,0.13590449954086317
1661166252,0.0,0.5560859188544153,0.026252983293556086,0.41766109785202865
1661246144,0.0,0.1263958569347791,0.004207800614986244,0.8693963424502347
1661254026,0.0,0.8165289256198347,0.019834710743801654,0.16363636363636364
1662453998,0.0,0.07664018829067373,0.005148573109738159,0.9182112385995881
1662779209,0.0,0.12488591420748403,0.0056282324307879526,0.869485853361728
1663407794,0.0,0.5102575294631165,0.023134002618943692,0.46660846791793975
1663583694,0.0,0.2711487088156723,0.009795191451469279,0.7190560997328584
1664241739,0.0,0.45348837209302323,0.03239202657807309,0.5141196013289037
1664988493,0.0,0.4536367503190132,0.007443641003828158,0.5389196086771586
1665377383,0.0,0.1819484240687679,0.030659025787965616,0.7873925501432665
1666030405,0.0,0.11078546307151231,0.011723329425556858,0.8774912075029309
1667487494,0.0,0.4209968186638388,0.02863202545068929,0.5503711558854719
1668025357,0.0,0.40378006872852235,0.08419243986254296,0.5120274914089347
1668307436,0.0,0.34085051546391754,0.0032216494845360823,0.6559278350515464
1668314575,0.0,0.21157167530224524,0.03626943005181347,0.7521588946459413
1669574551,0.0,0.28073510773130544,0.0076045627376425855,0.711660329531052
1670149272,0.0,0.07232425585813806,0.006333122229259025,0.921342621912603
1670318690,0.0,0.198326943185779,0.013593586615545486,0.7880794701986755
1670762347,0.0,0.263901147396293,0.017210944395410415,0.7188879082082965
1670839033,0.0,0.3455056179775281,0.007150153217568948,0.6473442288049029
1671234620,0.0,0.06039883065358112,0.0009918563374399665,0.9386093130089789
1671936266,0.0,0.04069070269406028,0.0012790790630745864,0.9580302182428652
1672624255,0.0,0.05460401112575026,0.004977309325135412,0.9404186795491143
1673166168,0.0,0.5841392649903289,0.029013539651837523,0.38684719535783363
1674083671,0.0,0.268250909869407,0.005780346820809248,0.7259687433097838
1674098827,0.0,0.41364421416234887,0.04145077720207254,0.5449050086355786
1675280893,0.0,0.08051984743607854,0.0052267269388331684,0.9142534256250883
1676377446,0.0,0.07139143995841275,0.01975394212441518,0.908854617917172
1676481360,0.0,0.15638841567291312,0.006132879045996593,0.8374787052810903
1676581831,0.0,0.10876803551609324,0.008139104698483167,0.8830928597854236
1677048979,0.0,0.0945945945945946,0.013658820110433014,0.8917465852949724
1677511772,0.0,0.6301633045148896,0.024015369836695485,0.345821325648415
1677582914,0.0,0.7604070305272895,0.022201665124884366,0.21739130434782608
1678552327,0.0,0.2533783783783784,0.05363175675675676,0.6929898648648649
1679279490,0.0,0.023421184805308096,0.0012953025456660233,0.9752835126490259
1680349964,0.0,0.5994623655913979,0.04032258064516129,0.3602150537634409
1680366068,0.0,0.09365504915102771,0.00875781948168007,0.8975871313672922
1680578719,0.0,0.18935837245696402,0.03247261345852895,0.778169014084507
1680848678,0.0,0.6471337579617834,0.030573248407643312,0.32229299363057323
1681162956,0.0,0.04420308158625916,0.006314725940894165,0.9494821924728467
1681425248,0.0,0.19925671812464266,0.009433962264150943,0.7913093196112064
1682412506,0.0,0.5340572556762093,0.01579466929911155,0.4501480750246792
1682416292,0.0,0.42589703588143524,0.0249609984399376,0.5491419656786272
1682444790,0.0,0.08625288991641472,0.003912502223012627,0.9098346078605727
1683408074,0.0,0.3416464891041162,0.004842615012106538,0.6535108958837772
1683608846,0.0,0.06804597701149426,0.014865900383141763,0.917088122605364
1684524144,0.0,0.06560490940970193,0.007890122735242549,0.9265049678550555
1685173321,0.0,0.06803502224773934,0.005884885890627242,0.9260800918616334
1685229229,0.0,0.3459563543003851,0.013478818998716302,0.6405648267008985
1685718216,0.0,0.10086080883547183,0.00324833522819555,0.8958908559363327
1685771767,0.0,0.09275253473526099,0.00976342470897484,0.8974840405557641
1686370159,0.0,0.29911816578483247,0.013756613756613757,0.6871252204585538
1686881509,0.0,0.23306320907617503,0.013290113452188007,0.7536466774716369
1687183549,0.0,0.2777852348993289,0.042281879194630875,0.6799328859060403
1687953324,0.0,0.18230983949755758,0.006629448709002094,0.8110607117934403
1688003786,0.0,0.2734966592427617,0.04365256124721604,0.6828507795100223
1688370956,0.0,0.06999791362403505,0.011266430210723972,0.918735656165241
1689654828,0.0,0.2161078717201166,0.021137026239067054,0.7627551020408163
